"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"LUAD.2381036",-5037189.01292447,35707.0097085816,10301.4585939436,7322.39107904781,-1871.16262825504,3266.19869011382,2090.05425433492,1118.11424264706,1524.63086846729,-711.345502204326,4584.70749977255,469.588451811893,397.622010175573,273.184510339725,609.734126038954,-63.7896039750957,999.322789104959,-55.9426710334777,296.554542603391,-1125.96239398211
"LUAD.2381280",-5014918.5272374,-44851.4649706846,-16634.8247765394,-14684.9418328605,2365.93968059726,-1705.93586398443,-1450.10060739137,1770.03645804294,191.542208781113,435.735867282315,-679.198551890687,-80.0653812289096,810.143761415631,-427.674798282797,1254.76340622044,-491.165567597505,418.391051214091,-363.672997580414,-65.0813712376897,331.080054980522
"LUAD.2381602",-4991829.61566992,-51260.453739602,-17778.4281000474,1301.89516266226,-3777.26159723884,-4125.67458603106,-1201.62571824044,3294.3834670393,-3720.27812144239,86.7974715257671,-3091.51071435885,-249.696950490005,-830.047816886321,28.1685713438682,-1612.18262168637,221.0867910005,211.904260031683,-357.509672269311,321.038679629942,-104.712036715068
"LUAD.2381787",-5095486.97694127,4109.30503924191,-9762.36056810922,-13385.3179933493,3967.08407116104,-3793.9297132988,17.7768037856295,1189.30157509163,-99.4529946012351,-1302.86358711824,408.586994219201,1031.34538213931,-503.157556749807,-650.650916597011,2141.43892063608,-1442.80535536184,628.288356163839,-449.63836386727,-101.759088977377,-676.073111127714
"LUAD.2382152",-5065399.89639225,11407.4993917553,-22404.4934356104,-6475.74762824769,4230.72113724876,-19525.6863416768,6365.22695599171,6608.57119281687,-9599.84364456768,-1751.17099853393,2762.91441696038,-384.976598400037,-830.470853384283,-52.918745483277,-1116.97238407613,-242.628473954815,1751.47282029034,242.354248226537,1175.09491153997,214.538887838849
"LUAD.2382186",-5064786.08066948,2596.19898511611,7304.71488459434,-1178.1343589268,937.363247104827,-625.388603404653,-6760.3773169226,-867.836287529848,-3710.59917745028,-1563.80685006052,-146.502298229232,-3585.76754851088,3387.99740062038,-2145.82763620817,998.742701990935,-1218.08803729646,103.04477908111,-491.063286720213,449.996787308789,-1062.81875754073
"LUAD.2382392",-5127298.08563361,29917.3687354127,-3045.34571207954,496.301088006048,-826.313892418871,-153.830173423849,-3298.01299932195,2534.34334522409,-433.370836729719,-1468.76955949072,-1787.52236824341,219.650057263402,-242.215754939171,-749.422084334799,699.353730406401,-1582.69701572415,169.508309695551,921.443311081307,-1098.11324959802,449.437701594139
"LUAD.2382462",-5043961.93740201,9871.59691642984,-6722.61850904445,-1063.39582880393,-4455.05274098568,-10308.5500762285,140.582551931105,-1518.76757813844,772.719204056649,695.629810509631,-2628.69134389648,-3553.41787835613,4068.87690944791,-1173.99997889255,1516.75377004755,-1342.36631717601,498.260167835713,232.455421135184,-650.29902870886,-1073.21565154846
"LUAD.2383484",-5108216.86167195,43262.2124071882,-8245.77207530456,-11668.3623481357,2019.41349957375,-8744.82440433341,6793.76763984488,803.915584388145,-3036.95151546069,167.51086381429,83.3651042906056,1252.12465435347,-1646.66171190894,264.093964755232,1859.24264318331,-2343.28463511212,175.839516016909,-616.577439097839,-905.635025348659,-1076.31245589666
"LUAD.2383900",-5076158.12540628,29878.4339057222,-5464.94408649602,8829.83465869878,4052.50501813535,1377.53991693891,-5332.11152652731,5996.17699480965,-3626.48855808159,-4687.51560136959,3569.55729312307,1591.99429070667,-2038.72855072513,98.8375493434374,-1933.49768514865,203.706579666631,223.96718371362,668.785003944575,-853.260457571698,396.530701492528
"LUAD.2384213",-5108467.69791128,14091.1761319975,10011.852387841,3659.6210759354,-4233.68086078091,-964.194668622785,3919.19121659325,-3667.73323340106,3852.69712829415,1262.1657273468,-62.7490800996736,-121.576082151932,38.7284777135509,317.384914799211,-2568.91431945604,-644.250777452417,-196.414323153655,-1339.00484180293,532.007214618245,-526.564198576354
"LUAD.2384220",-4207142.43071074,-93490.4232296027,102490.865907168,-10180.5538769725,24423.2513435652,-6636.61162849846,-1646.40582613518,7815.0061441752,2430.82941242904,3554.79753794514,5311.76342849884,1172.88878886512,3532.65111827574,3161.15126020606,585.432981892639,-493.067566801362,603.945646488578,-533.294413896399,-2491.32860811844,273.965657932663
"LUAD.2384340",-5084967.17434566,41172.3438745874,5173.6345278535,2144.59280327807,-121.02469321709,3503.12903901237,-2919.64622428987,3818.52745676015,392.253692324632,-439.615132525856,-808.949848713834,312.246533790121,-33.048507828947,565.7166040266,115.045653893922,-753.542309947184,-338.804252521958,560.213449559213,-847.872396108505,456.949386052764
"LUAD.2384356",-5070158.1722749,46454.0153524226,2568.62595211934,4960.55142076098,-899.706017198651,4670.36225289865,-2740.77456250328,3636.59756132215,-611.615384844588,-710.446579134391,1690.36519084189,-893.973896502624,3386.79651685523,-2040.1107020354,362.472314112923,-1147.3161382809,929.675996663983,305.439097458308,129.581802527599,116.94801030411
"LUAD.2384360",-5073155.7152815,39419.3836991568,-2329.74580912687,-5684.34508156497,81.8163741265887,135.457937743218,1393.68752103239,-889.620193490886,1614.80454212817,434.600631396414,976.334917816602,-309.070009306723,1747.52214933255,23.1435686284395,466.009226229906,-853.227493439532,193.730503966148,-540.016291774602,19.5471747466844,-342.07252777708
"LUAD.2386025",-5117807.73166943,-14071.8705566735,38359.3678031787,1314.28360999029,3704.59500696801,1186.45756052872,-5755.16460763967,3202.16564723366,666.119350861254,1675.38962390948,-2392.18155256782,-1283.1010111863,855.484059025454,-373.981249851101,1518.06682981899,-921.715847362355,-341.831807147031,124.326400450643,-252.221475528682,69.8316675403162
"LUAD.2386185",-5113752.97469787,-15587.8289372976,6915.56435112923,8844.79899007235,-7688.33402574321,-4194.52616960689,3473.34815822347,2880.69314771016,-3912.95096318108,1798.36316540331,-3303.08067015538,-253.176976091253,-2089.29631977201,-464.418855147167,-238.774201888319,-1132.36838695599,331.811661483198,-1494.94686881751,-52.2724496671918,-191.543042987593
"LUAD.2386375",-5091723.55194399,423.636882899383,-4769.38486066878,-2428.00707124395,2129.67041965229,-2872.18665579231,-3880.84452899224,1025.57669130947,2500.34686148481,-2765.22828790611,98.7959533320933,1843.32254619801,-1328.13757249928,687.665344350612,-1569.26630363218,302.05473552562,451.6652396622,-257.84441373229,367.085431058023,-709.186334796147
"LUAD.2386387",-5035179.38520752,-35860.4493512093,8657.41347689073,-6193.47175963984,1658.22710845997,-7127.7643218813,-3665.38176509373,-930.717611251236,3501.91423077395,744.180831768417,-2506.1803992057,-2387.37792786886,2271.42546770558,761.508653625199,458.298911736676,-1238.4426393251,-771.927083396549,-332.257781727386,-355.4109850687,-1.6809746007786
"LUAD.2387760",-5088439.40194076,26311.4197551678,7661.48826920991,7183.25793511672,-1290.56197058755,1147.77445865955,-966.674341670051,-1402.05539534852,4955.20655841985,-3216.43846452409,3726.56772780451,2309.90170279009,-621.001313687543,-173.890707493379,-652.10368252857,1073.58893670381,1067.17535232892,1070.13853643591,44.0908073324805,-741.184519300251
"LUAD.2388850",-5114619.54492908,21391.9362766738,18247.5358974247,7831.68886556218,-6100.47080458841,-1082.4416697518,4627.51889625084,-2227.35275456715,3147.75991921437,2751.88764452171,136.636457234312,-2046.31379421194,1878.5775098931,-115.464405650275,-1200.28107339902,-185.219237581737,-485.18724134985,-1184.76397376861,1094.19010296345,-275.329200907789
"LUAD.2391958",-5088247.72852263,-16072.4922126136,-2035.55001984681,-2426.75608699921,1025.57787200885,3655.35529282481,-4397.04532052496,4087.39579287053,-1459.8034090714,-100.620787455056,-3023.53894133801,925.462937919054,-1091.86797176304,-1237.95335990271,165.854998850613,-1428.99191116046,-80.2994162454076,-400.016259586313,-67.3016108065573,-252.85252017358
"LUAD.2394433",-4985668.62237612,-55276.1856932568,1675.45675031094,-1439.98386268047,-369.209160996773,4805.82011978365,-4943.50866271278,108.003358451117,-1219.56810506728,126.973171820047,-1214.67721423404,-715.388918662223,253.449602595572,-898.064902651687,-133.736918804487,-1313.59683542955,-157.906239204522,-494.919955844916,-297.159791423612,179.031153196789
"NC_ChQ.10",-5151886.83660317,-9193.22565647161,-17288.6850989958,-4324.69090726175,-4193.4708537393,2861.45900210403,237.62743790267,-59.2432006903774,-741.181630337345,-196.841883760921,592.122689384479,1084.69765078441,-812.888269340622,-566.476328769039,143.452173475021,298.03808306501,632.03443968851,-413.980762759291,-71.1752366123149,106.435738214974
"NC_ChQ.11",-5071546.75835917,-17808.3560585431,-14287.0486606987,-4396.40086759954,-4755.41657956801,3781.54016306099,2217.25230957619,-1065.66207196611,-1028.91952315832,1272.51369866971,993.902035924909,557.026461743687,-189.379141612491,-57.2562945008829,-498.65308028404,-206.982621815776,153.719907207759,-877.077999221137,-438.787909761288,201.126602649743
"NC_ChQ.24",-5082097.20454726,5156.35490839393,-3827.63399025525,5801.52560206729,-5316.24556899444,-2749.49401010396,-2522.44957300344,497.00996173205,3585.04807784555,-1032.51527655626,-1141.08694787833,3.63633145466281,171.971095407679,-1149.42477366288,869.713155284653,-46.6862410993146,748.944567304749,556.048308433134,359.172854739058,-1490.68685818904
"NC_ChQ.26",-4736953.90233809,-5323.31820531978,-29101.8293309264,26869.3853229796,9343.46346780833,-1245.91919558485,3259.3876436455,1398.66299800348,2554.7052926859,-3948.71037704268,-743.139480824399,-1294.0318925757,-259.668469757982,-142.674236698872,1177.13890197918,-867.270842009397,-284.823557475804,574.130133980505,-57.6728896160744,86.1990324229444
"NC_ChQ.35",-5102356.7470635,-9252.48382825665,-13552.1998337141,-3823.04428020957,-4725.96717447345,2279.10248222219,2006.75310998126,-358.225954401613,1737.46204026808,1298.40835451339,427.41613598612,-450.382461739649,691.700527964324,-78.4365214771537,-117.032419297209,365.273649284438,-305.61909330784,177.691547982236,50.4867314678129,459.618685555256
"NC_ChQ.36",-5132613.22238974,80.6224021851581,-13015.7663474745,-6325.08700401257,-1123.28986379699,927.525276358434,-622.296988700673,3268.84357519326,303.281438130858,-22.3907684744398,24.4007109308345,1458.14990895205,-274.195113797402,-397.197999262781,839.797663320689,445.317541697042,421.849595687498,394.294782289921,-51.1521889160778,-431.780015786253
"NC_ChQ.51",-5114564.42073362,-13323.3751855036,-13656.5829581192,-2823.45905453459,-5901.99585124488,-335.885642901547,2453.31973304615,-1138.57515365133,1574.25616168032,420.367633258234,814.475439972427,385.669720865255,222.156215302862,-618.551772999391,47.3122819571965,277.042294082026,231.690953852289,-259.38329145109,-160.664865488134,167.330379528979
"NC_ChQ.52",-5087413.3311504,-4636.67342300843,4227.57968683201,-3794.75818450196,-2234.28511022943,-2371.14206921245,347.80744607013,-78.3083124449561,3270.53353433772,125.99319593408,251.947594566327,-70.1879139418955,30.0219748905215,-425.435667447229,-39.0466545681486,66.1446512653372,-141.234195083904,482.460356971496,102.210483833881,22.1773427474224
"NC_ChQ.58",-4525141.0306716,-13898.9408267636,-40534.033189364,12286.0204730528,15579.2842407346,6627.54311119463,5636.51658004158,-33.0283838286034,-3534.68784052885,2958.71616752864,-3676.63961314205,-2440.14390462015,5469.85547034728,4782.2243556096,-3883.61545451743,645.34788871601,-3308.82390739183,-742.801230165262,17.6676011945555,613.681045996086
"NC_ChQ.65",-5079115.99919958,-8511.77914869998,-20218.7658232907,-7521.56994198762,-2177.9073983987,1138.99603726992,1886.98894282545,2143.26429222546,-599.024949847664,-159.85269556436,1383.01991573283,1421.23787264707,-154.625759157778,-152.881941944138,1326.44630961936,-139.180539108533,440.788865653695,26.2870624868152,-343.222975043837,-435.367750794383
"NC_ChQ.70",-5036969.78938739,-15638.8512333922,-7023.66260806614,5077.04285768972,-7456.13274497907,336.691343481329,1957.88883886979,-549.035290825639,1809.054255038,413.728429712907,827.615850729167,85.712676366194,-130.506816800585,-420.99126696087,-538.868506115165,-467.169092682024,-120.70807266348,-447.025817355256,-313.135391779885,66.0092294537169
"NC_ChQ.71",-5107869.22201482,-11088.2609603238,-9473.53754933008,-55.6650382255057,-7603.65253915961,-505.529221251588,3449.12645307448,-1676.9763990049,2185.95362533567,838.823126913532,655.22182396214,-446.341474019613,190.549934472455,-451.289107688272,385.686975930143,28.9580497529052,-80.1615833943667,47.2181103083355,53.8974166897516,245.113516416681
"NC_HaiB.2",-5009231.42005232,-11884.0314932549,-1694.92420433985,9979.35621364041,7706.81291113787,1965.74057539475,160.517224603671,-149.455183640792,-102.661335872232,-1833.06866442763,295.276341747605,477.999191350351,-758.780327776394,-617.225316316054,-673.167701042555,168.602019450816,261.578818654631,55.7664234504106,422.244091330874,156.904183232107
"NC_HaiB.3",-5032948.40358141,-16273.9726250942,-14048.9386941845,8660.30995073045,9269.34777114862,2419.97350952197,2717.08310416832,-1734.43198599863,-982.121284156295,-1194.6734777163,-1237.49733074295,490.526259595171,-779.600721839145,-0.182779967490418,-473.936353833558,200.891454474671,-227.736806663767,-686.080186785178,459.436347835568,213.303649614257
"NC_PKU.0671826",-5100423.59021492,-15772.2526847775,-4326.1516205576,-3920.16095829597,-1333.93835445861,-2128.0641327594,-1967.41408034055,-2578.02271228684,564.44902675766,-1353.30819985827,-848.638429181212,387.053012646444,-1082.32941831226,-1424.80063976508,-226.478040726109,-20.2666098168191,543.191288068258,-22.6263146810242,338.918180476269,174.840137499614
"NC_PKU.2359973",-5076850.58596788,1587.01339014653,-139.260064488011,-8548.80992780245,1752.62314830285,1047.18764384627,-2191.61218490698,-4085.85595368012,2973.80518554927,-616.102511978627,884.032924142234,-774.269505472721,1082.25416518236,-121.722240212563,-299.037406439844,387.086566090107,-3.28152852863153,4.37604041976744,607.474995198163,-339.027023981028
"NC_PKU.2391923",-5017056.38654436,-32869.7585836827,-5919.48693626355,-5389.29404562137,1481.46500340707,7356.21199718998,-4926.36761618346,757.287898335894,-1052.85955633712,246.916523531595,-1738.34786444919,424.798385564068,-147.418120339889,-18.7314462128292,-318.515580721719,-29.5914388128984,-87.2638449573228,-190.825984807876,135.981275338708,-43.2046694516842
"NC_PKU.2392860",-5071916.23013666,-18705.3233850248,1854.57351009296,-4729.74807094159,-550.487904852251,6884.91032507137,-2281.91856316284,-393.005781895152,-2291.97376739061,1585.72569486569,-2912.49467506813,-151.680643596213,-527.90724773421,-617.97056805862,293.61165234701,-1256.39834622093,-262.86795243087,-950.816237414332,335.176253254998,-647.300875746925
"NC_PKU.2392931",-5093272.9611759,18218.4533928596,223.810374607991,-8194.73474151222,993.809401523385,-569.380785908839,1618.9836343423,-3783.42823294737,2684.38126828388,-33.2039207000292,324.286936459382,1010.17843748412,-700.041802716705,580.194463047823,-1804.45092934476,-162.734932705876,-685.606311495244,296.968509850933,-612.981497256401,355.224063764054
"NC_PKU.2392932",-5068234.9593863,-3774.99553948149,4025.18736282234,-2727.20736881925,1193.78379238903,6945.76443198195,-2184.20108417262,727.715395120822,-2978.05388254255,1023.84604373741,-2249.83946841058,1495.2240289742,-1503.04365072959,166.056971668427,-1533.04532099661,-104.132580256954,-549.958826012269,-81.8031362239766,-54.2025934285082,-344.32281731409
"NC_PKU.2392993",-5026357.37558081,-20231.3413796116,-7949.86303392514,-9486.27105802406,2019.40033999111,-1274.94551855356,-2799.91050394337,-3593.67213257514,3732.48665287961,-1252.5266972836,1904.19524198798,-1639.39084463362,2183.96237428094,-824.950485479044,-361.479928018344,826.646985167071,504.696827196005,-151.716709084959,1375.87385280823,-25.5438807259668
"NC_PKU.2393221",-5033479.17944104,-44402.4330318572,-3442.83405506494,-4620.34135796242,-256.744382256715,7319.9922048056,-3154.62648969877,3015.90155169472,-1147.82009880776,1758.10157444535,-2496.14359758283,10.9971227482258,468.832230711266,-493.357834756902,723.454071718529,-515.678145077699,-232.126933265863,-399.869781359194,372.313477272922,-602.589508933558
"NC_PKU.2394780",-5028523.1814283,-41307.2370936732,2501.26528914751,-3035.03674117735,-390.791462511688,5325.34863593239,-209.09603418059,1246.01171199204,-4343.63056330699,1914.13651714481,-444.023306655133,-87.9880479935306,-506.027522278506,-514.952600329604,15.4898109005637,534.26762705935,-21.8281527956882,35.5219363593828,568.778964796805,-755.526497562957
"NC_PKU.2397512",-5073283.95965011,-5892.30947560794,-19984.2012001928,8159.28164505148,-4163.82244558241,-5300.92558052363,-6223.52783365244,933.722126432952,6016.83124072414,-6215.64831392943,291.119024834091,890.455094938842,-1468.81502867649,-2357.52367779081,843.046910660761,-805.90394074223,7.303395045793,29.1012853109271,-766.208943679609,1465.75419549616
"NC_PKU.2397878",-5091696.04900605,-5773.05312183668,-1025.02851529841,-2792.11045759326,-110.870068090432,5791.33896668353,-3142.19303802204,-308.257058465155,-1184.50848266251,-109.872360888649,-1102.87975388474,479.395580582373,-529.74168956729,-1209.09742042021,184.190817419651,-245.700644543876,192.091009727779,83.488589354362,299.978401642907,-218.392612234753
"NC_PKU.2398934",-4897671.0850862,-71904.8555682157,-3075.17191902058,-9704.00670322975,1598.12772984486,2218.57639009346,-1129.35563400267,-1691.74808521198,-1407.82679913514,250.899122336214,448.595550550074,133.291860137791,-212.452031948889,-748.384715798284,109.810882662258,-642.256678843038,-363.536296404571,-528.914403084293,-287.130594834799,60.3817325245914
"NC_PKU.2399728",-5074841.03979531,-23178.6260356178,5401.05323629526,3468.84512940186,-2940.00020603477,8171.98464361399,-3070.03591950111,2978.69988379509,-1386.92972295029,1332.64759963867,-1549.1369638627,-837.547536930155,895.058850575846,-1488.80769221985,1531.50664162078,-413.006375265886,148.602744145422,-87.1470222250894,723.725312810719,-555.496312297932
"NC_PKU.2408556",-5025075.32378829,-41348.8534439746,-3301.10503565805,4109.78417818787,-1071.52127505283,806.343185928721,-2938.71765804362,460.393169454884,2656.41141451632,-2607.20965891059,2442.36157784742,-457.898810844198,617.911440515884,-2463.6744231336,-443.357166187125,-44.3736081179774,444.865451090384,-50.4824989730069,708.056564128343,244.278601868534
"NC_PKU.2416741",-5091809.59144805,-22.7808512390316,8374.74047431421,4693.62373096604,-4654.64363821548,2443.75162329924,3543.11149548082,632.165949969198,-813.379206165625,1554.40749953944,2308.51016744312,-1212.7050477688,-887.7460996088,595.158966681861,1311.76716439093,1738.34575458224,85.6009522103194,803.252262182763,379.959302843716,-155.553660908191
"NC_PKU.2416830",-5093842.43068399,25031.2291742214,-273.670095314976,2191.57747174894,-593.100108397756,-195.920130697538,-2108.0032369297,263.676304882343,2838.57032666332,-2546.52375440383,2018.39138851668,956.36432605445,-142.134019157502,-1479.95544449027,-463.107574611446,-790.849488491663,867.455410859102,39.5413975086666,-149.778929758909,-6.34057547002441
"NC_PKU.2416938",-5106074.53190147,29458.9739431955,-6981.61940567552,-1364.33260745778,-1248.38936730189,-2443.98708303735,-225.99700214705,-874.946371839477,1289.23804845337,-1826.31476365968,1810.60731466705,683.908148995611,-304.48387318233,-107.625173395768,-760.37979176038,-594.784921789142,-27.4916706360737,620.690334055096,-1105.81800250229,384.249064480184
"NC_PKU.2416997",-5079330.12194396,2974.73981353971,-6861.35763969466,-9794.13519500021,2061.26454302089,215.984953055476,-1900.35950518884,743.005771879203,1971.25828253631,251.849021357159,-961.687006978553,-236.637245240213,488.384141364396,967.021414375499,133.520754782406,53.8762896770838,-230.721149336408,-790.305488607804,65.8454202422252,-2.1395695756262
"NC_PKU.2418111",-4957149.59139802,-20423.6948150294,-14386.3799516702,-13325.2309399318,5346.8514453803,-1506.61421605997,-6141.31802257844,-353.301338301249,2392.38569890692,-2401.79861172011,-565.784184142858,1157.7440946353,-1399.56424844257,1982.87408256702,-425.434804061853,655.967358868174,-373.074661773631,796.537061562249,-692.649429173573,500.681839385072
"NC_PKU.27",-4905860.62325124,-81424.996718276,-7904.37215699927,-7247.53886406557,-3449.4492146565,385.936139487158,2275.92930277293,-4585.10851654581,-3549.86667813908,2490.33381981663,319.256354317799,-123.448787977687,700.029151420796,-1844.04653658107,-1184.76478485718,-17.6440228029547,124.372424338341,-56.0303349787443,-428.037535458395,963.413957076481
"NC_PKU.28",-4997298.03777332,-50375.8510367178,11377.2433848924,-1737.66764764905,-3627.22559435022,-4063.48570736132,-1540.65845113083,-11441.2564794164,-3092.02329683228,-1514.03758638553,231.20076376928,-3179.2729215429,786.554615781753,-1751.49766967483,344.057882383148,-301.443631386975,-215.013470269674,595.467470039069,184.141090190355,708.588544616688
"NC_PKU.29",-4850636.12823471,-87704.4906305084,-5410.66537300831,-7095.9665040092,-4777.23012585419,-2693.83866185064,4730.19282734544,-6736.25278652225,-231.366240338447,1995.04208006683,29.1443672043794,-1253.1689008563,-36.832419319723,-1019.37467829723,-134.932821365085,-864.370577266601,-493.941884636475,-386.985480003025,-759.634413088341,606.52487299487
"NC_PKU.30",-5054398.29067221,-38185.0239304019,5117.89313673618,-6909.1547588604,-1058.469578989,-1202.2078350307,-1528.24504964332,-7875.83266756292,-5226.3164311193,-964.550900189,-240.200921201035,-980.146612426387,-348.744365881852,-1200.25968951015,1101.05204124486,57.6843468061624,-288.937962102566,715.994381837845,62.7295496027699,-269.316714806837
"NC_PKU.31",-5036434.26787889,-47260.8546116224,2121.3614362393,-1894.78649923891,-3123.5185235716,3042.10694686591,2216.26451619823,-1451.09176248151,-2430.37778767009,1906.2926095738,-885.312631815442,401.286448204153,-943.021885025189,-1544.72365357489,-1023.53367521971,-453.974686751364,271.312061050351,-1059.85142615953,421.659272667049,-643.581885648361
"NC_PKU.32",-5086084.88857906,-28289.1200396381,2148.2405243416,1481.38106664816,-4791.13384289603,1400.23002734091,1860.40909844096,-2190.22870309757,1495.9357673272,543.993009448083,-1639.35065740084,328.418196565165,-2841.76340643874,-617.702879500783,-1024.16082570041,-184.820595743179,-470.185388518632,-287.328130529884,-14.1400119156855,62.2952450522638
"NC_PKU.33",-5115645.92983516,24174.0167604209,7861.8939442564,-3196.19791738385,-2219.11823481832,-596.326506728962,2341.74904811938,-6009.75753123216,2237.91886015022,808.986602081303,286.400117084151,-733.130931963555,1043.72083749102,-737.568450852209,-1831.02353737706,-356.963818874121,-480.599708158579,-460.266350923368,537.255924335445,-28.8149529140097
"NC_PKU.34",-5091134.70989543,-6679.10808591169,1893.20619750032,-7908.03964070097,822.676408752693,418.703949152212,-911.37054169713,-4801.16315173024,-473.812380878468,-576.665504368268,-315.621958155969,310.360625686393,356.172150040339,-1039.88449604507,-596.00207984042,-328.484551665724,124.308311188867,-291.647201999606,772.457609839026,-565.349242416639
"NC_PKU.35",-5055977.67832998,-24616.4415353049,3421.98424124569,-7924.16929552553,15.6804791813464,-1290.67365059761,-1526.63314648667,-8691.91890872342,225.806754243734,-988.720927025472,-713.312781551429,-584.175193361572,-731.703055742271,-567.654556302136,-1297.16664925128,92.6469582380564,-637.345821839594,87.0092353227961,230.419791738072,294.081993428084
"NC_PKU.36",-4469574.58069544,-26365.7693373735,25551.0119217747,54547.6116647915,-24402.2268157726,-8673.46951793377,-6263.70414534463,-13398.0020475372,-15662.49692399,-9404.19822167434,-5434.87978525446,18757.9406090006,13815.711692732,7949.29158058525,4976.40688014725,877.680586297548,-433.234439505618,-1493.02883090022,1921.65129180377,154.780542530403
"NC_PKU.37",-5021607.65662068,-51913.8456318681,952.628419135355,-3660.35442686944,-3665.14252469727,-280.70403733352,-1385.50738936756,-6458.06813481282,1423.00746301209,-358.951080771027,-1117.62294249146,-1280.96804032993,-362.403196977241,-676.307652230053,-149.775159301353,182.4024330055,-350.180164395769,139.940437546643,253.106673299472,411.251434166461
"NC_PKU.38",-5047413.93938907,-40133.7433293176,7172.34761566189,-9.79460839966714,-4860.36069393591,710.728328006569,731.17306568518,-6044.47094814564,2155.90656157147,650.775974175647,-953.075290744671,-1185.54822327296,-510.157315933621,-846.165261416807,-1392.99041121672,252.071339315962,-130.321025509989,-494.206066546689,582.378543236304,163.837308226681
"NC_PKU.39",-5070316.94880114,-34172.5896871566,16991.4053965805,8284.27590764047,-8195.93185602167,-1062.47898347004,-100.185985985835,-8698.80776017735,2845.23124647176,-638.387912987006,-1213.74403345678,-1382.6428290706,-1092.86924177489,-795.598608820656,-1945.8831932703,-138.742194207371,-323.789791683147,-353.779106085299,137.857289670289,379.156805128737
"NC_PKU.40",-5010732.08526574,-58233.0338306358,5078.49549678962,3800.12823939938,-7209.3563196455,848.322450011333,3306.35176806278,-3951.66951192106,2153.36856831601,903.605158345861,112.299900873565,369.389756751813,-512.586050028141,-2207.40437892249,-70.0936278479944,-60.8657528122901,433.289518932116,-212.796215571643,818.347824825534,-723.223889473908
"NC_PKU.41",-5094676.44379263,3045.22652400151,3098.75738127412,-4329.68605399286,-1962.28754691607,2494.95346063691,3171.95184965278,-1506.34121601974,-160.781696098261,1841.03075934392,-1294.05713457605,885.762561423487,-846.837427641147,-533.35393043286,-952.445643057598,-510.320100225309,-230.566996692486,-466.315096496712,299.656322472502,-369.69728854337
"NC_PKU.42",-5044411.1796871,-22781.8462830227,21916.2369469932,20942.8121610465,-17277.4885995914,-2990.25690581842,6412.45722304621,-6448.24914801018,2265.65550057151,2364.56367795078,-2328.79386125528,-1146.16750521907,-492.266481582609,-1958.93640929218,-225.674037142289,489.619066357528,272.945280264199,-592.312896139338,1129.57997454535,-464.892536935396
"NC_PKU.43",-4944301.08062901,5441.15384501989,28393.0122216426,36422.5236442227,-22069.0338817956,-7703.06324792689,3872.39429525187,-6636.61068694272,413.838000912671,-326.404336510227,-5741.09190426757,1700.28786782558,-4502.13401675063,-914.788832991045,-3205.62030078741,-626.320357635223,-773.110129284469,-76.526282273519,-2217.60792005907,-51.4764447132425
"NC_PKU.44",-5082197.76653306,-6748.52181078056,6967.14949367727,-4684.88606576202,-1102.88803815943,2188.10240001309,-38.6882279990072,-5680.23172512013,-2480.62082611843,284.530829970616,142.363567081145,-159.39114338246,-322.261969231084,386.207781172053,-414.24304455301,702.308881386158,-564.33113493861,728.095366764771,251.507148561157,-188.501704108479
"NC_PKU.45",-5055270.30894403,-33446.5835469394,-636.980701841483,-8704.23601730698,-888.905692176744,1091.57292834183,1025.02790688299,-4277.9048825197,455.62668446664,1106.80299754136,-1413.30140017945,161.947474113495,-291.903712138306,-1288.22226519056,-943.338353007809,-338.683572913563,3.82017741797377,-765.406483132683,771.212592785945,-697.566329760166
"NC_PKU.48",-5063240.48547041,-28328.5860781609,2208.02424464907,914.403271689542,-693.290887049282,2503.56321013256,-3431.4412185934,1360.91277210283,94.8353000716027,-704.976479325808,-1518.34940672354,597.331861094211,-1217.2886590401,-2004.91044019663,-682.10921139856,-856.923751688194,-290.657215543666,-150.416681139668,33.2046569325257,415.305905941158
"NC_PKU.50",-5105414.8772492,7945.93031122396,14643.3466000994,1911.10989580937,-2178.6853840843,3895.55351363359,1235.51512148579,-4527.75159174168,-2757.44369982451,130.402094799662,2617.72908850676,-1156.05182543127,-1185.17086769008,511.29966186255,529.345758851678,1196.73070324885,-91.2675432647684,790.565253252818,404.360401379269,-342.931751079657
"NC_PKU.51",-5078581.19047278,39873.4215065371,4966.88291394422,-5628.07579132204,254.111969244425,1577.55437245682,829.029058888294,-5409.07168189908,3827.3430489285,-149.41344982817,3621.11606575329,-1509.04298404612,2259.87971097418,896.594032998265,-759.701965003022,1019.52504386185,-235.376956365264,840.187499107532,438.788394962909,197.650324546291
"NC_PKU.56",-5090975.07837452,26357.0375871446,105.05861838028,-6351.82220087366,1458.01043097874,652.027014223382,-1426.86977943452,-4608.53291561197,1793.19627666457,-1484.59035497857,818.815283222684,1370.58658256545,230.881160663605,-414.519101973574,-1992.06228271664,-492.667002495343,9.26150714986939,-56.4000129994206,-33.941300008633,-321.507698645006
